OBJECTID,TRANSCODE,TC_METHOD,NAME,UNIQUE_ID,LAKE_NAME,NEW_KEY,X_COORD,Y_COORD,COMID,FDATE,GNIS_ID,GNIS_NAME,REACHCODE,FTYPE,FCODE,CI_TR,PU_CODE
54727,bkmac74956,spatjoin,,59919,sewage disposal pond,80-334,490137.7096,194683.3891,152274956,1/21/07,,,4.05E+12,390,39004,74956,bkmac
54732,bkmac74958,spatjoin,,59969,sewage disposal pond,80-336,489749.4634,194343.4823,152274958,1/21/07,,,4.05E+12,390,39004,74958,bkmac
54735,bkmac74957,spatjoin,,59950,sewage disposal pond,80-335,489978.5706,194551.9633,152274957,1/21/07,,,4.05E+12,390,39004,74957,bkmac
54737,bkmac74947,spatjoin,Max Lake,59612,Max Lake,80-159,500809.4061,196719.0466,152274947,1/21/07,631751,Max Lake,4.05E+12,390,39004,74947,bkmac
54738,bkmac74936,spatjoin,Lower Jeptha Lake,59240,Lower Jeptha Lake,80-82,498028.4689,198753.2134,152274936,1/21/07,631173,Lower Jeptha Lake,4.05E+12,390,39004,74936,bkmac
54740,kazoo18222,spatjoin,Spring Lakes,59266,Spring Lakes,13-132,567900.8006,198875.4233,152518222,2/10/07,638604,Spring Lakes,4.05E+12,390,39004,18222,kazoo
54742,kazoo18321,spatjoin,Lyons Lake,59792,Lyons Lake,39-195,540118.3694,195352.172,152518321,2/10/07,631250,Lyons Lake,4.05E+12,390,39004,18321,kazoo
54745,kazoo18127,spatjoin,Lane Lake,58656,Lane Lake,13-58,583256.1607,201997.1763,152518127,2/10/07,,,4.05E+12,390,39004,18127,kazoo
54749,kazoo18282,spatjoin,,59623,no name,13-577,590750.6011,196388.4548,152518282,2/10/07,,,4.05E+12,390,39004,18282,kazoo
54750,kazoo18348,spatjoin,Wolcott Lake,59937,Wolcott Lake,13-212,600189.2518,194669.9411,152518348,2/10/07,,,4.05E+12,390,39004,18348,kazoo
54758,kazoo18149,spatjoin,Butterfield Lake,58782,Butterfield Lake,39-32,548441.7058,201359.2833,152518149,2/10/07,622383,Butterfield Lake,4.05E+12,390,39004,18149,kazoo
54761,kazoo18165,spatjoin,,58894,,13-22,601650.4891,200811.5119,152518165,2/10/07,,,4.05E+12,390,39004,18165,kazoo
54771,kazoo18154,spatjoin,,58830,no name,39-116,542579.9362,201095.504,152518154,2/10/07,,,4.05E+12,390,39004,18154,kazoo
54774,kazoo18305,spatjoin,Harts Lake,59735,Harts Lake,13-355,558936.6599,195518.4634,152518305,2/10/07,627889,Harts Lake,4.05E+12,390,39004,18305,kazoo
54776,kazoo18260,spatjoin,Mud Lake,59517,Mud Lake,13-307,577091.7229,197308.9409,152518260,2/10/07,632913,Mud Lake,4.05E+12,390,39004,18260,kazoo
54777,kazoo18355,spatjoin,Whitman Lake,60022,Whitman Lake,39-164,557161.6052,194084.5949,152518355,2/10/07,1616380,Whitman Lake,4.05E+12,390,39004,18355,kazoo
54782,kazoo18179,spatjoin,Grass Lake,58993,Grass Lake,39-372,540886.9816,200348.8798,152518179,2/10/07,,,4.05E+12,390,39004,18179,kazoo
54784,kazoo18131,spatjoin,,58669,Mud Lake (East),39-133,525477.6658,202088.1637,152518131,2/10/07,,,4.05E+12,390,39004,18131,kazoo
54787,kazoo18126,spatjoin,Hamlin Lake,58651,Hamlin Lake,13-178,565058.3947,202102.4193,152518126,2/10/07,627686,Hamlin Lake,4.05E+12,390,39004,18126,kazoo
54788,kazoo18150,spatjoin,,58804,no name,39-63,549904.4709,201195.4923,152518150,2/10/07,,,4.05E+12,390,39004,18150,kazoo
54792,kazoo18350,spatjoin,Goguac Lake,59990,Goguac Lake,13-359,564968.5506,193381.8478,152518350,2/10/07,626924,Goguac Lake,4.05E+12,390,39004,18350,kazoo
54793,kazoo18299,spatjoin,,59690,no name,39-360,553397.5242,196104.5044,152518299,2/10/07,,,4.05E+12,390,39004,18299,kazoo
54794,kazoo18356,spatjoin,,59944,no name,39-364,538636.8658,194401.0698,152518356,2/10/07,,,4.05E+12,390,39004,18356,kazoo
54802,kazoo18146,spatjoin,Graham Lake,58757,Graham Lake,39-31,549151.2574,201619.5927,152518146,2/10/07,627071,Graham Lake,4.05E+12,390,39004,18146,kazoo
54803,kazoo18200,spatjoin,Mill Pond,59165,Mill Pond,39-66,549040.964,198980.6245,152518200,2/10/07,632340,Mill Pond,4.05E+12,390,39004,18200,kazoo
54809,kazoo18180,spatjoin,Grass Lake,59009,Grass Lake,39-371,540848.5397,200237.1943,152518180,2/10/07,,,4.05E+12,390,39004,18180,kazoo
54812,kazoo18265,spatjoin,Chapin Lake,59538,Chapin Lake,13-224,591047.2561,197164.4185,152518265,2/10/07,,,4.05E+12,390,39004,18265,kazoo
54819,kazoo18197,spatjoin,Oatman Lake,59155,Oatman Lake,39-121,540177.9999,199413.9669,152518197,2/10/07,633928,Oatman Lake,4.05E+12,390,39004,18197,kazoo
54822,kazoo18220,spatjoin,Cistern Lakes,59264,Cistern Lakes,13-27,604961.6937,198846.4301,152518220,2/10/07,623318,Cistern Lakes,4.05E+12,390,39004,18220,kazoo
54824,kazoo18155,spatjoin,No Name,58831,no name,39-358,551397.2142,200577.9726,152518155,2/10/07,,,4.05E+12,390,39004,18155,kazoo
54826,kazoo18224,spatjoin,Pond Lily Lake,59281,Pond Lily Lake,39-70,551094.1795,198560.3314,152518224,2/10/07,635220,Pond Lily Lake,4.05E+12,390,39004,18224,kazoo
54828,kazoo18177,spatjoin,Three Lakes,58982,Three Lakes (middle),39-114,546615.7373,200286.0097,152518177,2/10/07,1614816,Three Lakes,4.05E+12,390,39004,18177,kazoo
54834,kazoo18147,spatjoin,,58775,no name,39-107,541973.5093,201344.917,152518147,2/10/07,,,4.05E+12,390,39004,18147,kazoo
54838,kazoo18264,spatjoin,Campbell Lake,59495,Campbell Lake,39-191,543838.1461,197126.4607,152518264,2/10/07,622660,Campbell Lake,4.05E+12,390,39004,18264,kazoo
54845,kazoo18303,spatjoin,Whitford Lake,59739,Whitford Lake,39-154,552873.0392,195743.0045,152518303,2/10/07,1616376,Whitford Lake,4.05E+12,390,39004,18303,kazoo
54846,kazoo18303,spatjoin,Lawler Lake,59778,Lawler Lake,39-156,553261.3873,195609.2968,152518303,2/10/07,1616376,Whitford Lake,4.05E+12,390,39004,18303,kazoo
54855,kazoo18193,spatjoin,Prairie Lake,58960,Prairie Lake,13-23,599026.8627,200108.7444,152518193,2/10/07,635393,Prairie Lake,4.05E+12,390,39004,18193,kazoo
54859,kazoo18134,spatjoin,Muskrat Lake,58709,Muskrat Lake,80-13,511645.8538,201800.0687,152518134,2/10/07,633172,Muskrat Lake,4.05E+12,390,39004,18134,kazoo
54861,kazoo18361,spatjoin,Mud Lake,60075,Mud Lake,13-337,570461.3888,193802.2993,152518361,2/10/07,632910,Mud Lake,4.05E+12,390,39004,18361,kazoo
54866,kazoo18269,spatjoin,Lawrence Lake,59577,Lawrence Lake,13-352,560452.9725,196956.3902,152518269,2/10/07,630215,Lawrence Lake,4.05E+12,390,39004,18269,kazoo
54868,kazoo18367,spatjoin,Bonnie Castle Lake,60163,Bonnie Castle Lake,39-223,523721.1635,193273.9489,152518367,2/10/07,621715,Bonnie Castle Lake,4.05E+12,390,39004,18367,kazoo
54871,kazoo18254,spatjoin,Thomas Lake,59490,Thomas Lake,13-306,577239.671,197554.216,152518254,2/10/07,,,4.05E+12,390,39004,18254,kazoo
54873,kazoo18291,spatjoin,Halls Lake,59683,Halls Lake,13-204,600592.1087,196092.947,152518291,2/10/07,627659,Halls Lake,4.05E+12,390,39004,18291,kazoo
54876,kazoo18216,spatjoin,Twin Lakes,59247,Twin Lake (central),39-168,528195.6823,198913.9939,152518216,2/10/07,1615252,Twin Lakes,4.05E+12,390,39004,18216,kazoo
54881,grand94882,spatjoin,Brill Lake,59906,Brill Lake,38-159,640117.1266,194375.1745,152094882,1/6/07,621998,Brill Lake,4.05E+12,390,39004,94882,grand
54882,grand94888,spatjoin,,60035,no name,38-650,652575.1223,193963.1771,152094888,1/6/07,,,4.05E+12,390,39004,94888,grand
54884,grand94883,spatjoin,Mud Lake,59918,Mud Lake,38-128,647200.5076,194720.1822,152094883,1/6/07,,,4.05E+12,390,39004,94883,grand
54886,grand94873,spatjoin,Welch Lake,59655,Welch Lake,38-126,644177.2603,196181.6097,152094873,1/6/07,1615983,Welch Lake,4.05E+12,390,39004,94873,grand
54887,grand94814,spatjoin,Mud Lake,58734,Mud Lake,81-63,654103.1994,201452.0876,152094814,1/6/07,633065,Mud Lake,4.05E+12,390,39004,94814,grand
54888,grand94832,spatjoin,Trist Millpond,59080,Trist Millpond,38-639,648197.1124,199787.0362,152094832,1/6/07,,,4.05E+12,390,39004,94832,grand
54889,grand94897,spatjoin,Riley Lake,60214,Riley Lake,38-133,649154.6743,193123.1371,152094897,1/6/07,635937,Riley Lake,4.05E+12,390,39004,94897,grand
54890,grand94828,spatjoin,Clear Lake,59040,Clear Lake,38-32,652432.5315,199625.9944,152094828,1/6/07,623408,Clear Lake,4.05E+12,390,39004,94828,grand
54892,grand94819,spatjoin,Sugarloaf Lake,58806,Sugarloaf Lake,81-62,655181.6491,200883.7335,152094819,1/6/07,639027,Sugarloaf Lake,4.05E+12,390,39004,94819,grand
54901,grand94812,spatjoin,,58713,Lords Lake,38-75,620002.8574,201777.0648,152094812,1/6/07,,,4.05E+12,390,39004,94812,grand
54904,grand94847,spatjoin,Mud Lake,59253,Mud Lake,38-141,641368.7263,198816.7213,152094847,1/6/07,632914,Mud Lake,4.05E+12,390,39004,94847,grand
54905,grand94901,spatjoin,No Name,60243,No Name,38-135,644908.7556,192925.0737,152094901,1/6/07,,,4.05E+12,390,39004,94901,grand
54907,grand94908,spatjoin,Gilletts Lake,60242,Gilletts Lake,38-161,639080.3652,191820.2792,152094908,1/6/07,,,4.05E+12,390,39004,94908,grand
54914,grand94892,spatjoin,Sherman Lake,60157,Sherman Lake,38-158,638208.8691,193425.0561,152094892,1/6/07,,,4.05E+12,390,39004,94892,grand
54920,grand94848,spatjoin,Eagle Lake,59298,Eagle Lake,38-144,640432.4038,198539.0304,152094848,1/6/07,625082,Eagle Lake,4.05E+12,390,39004,94848,grand
54921,grand94859,spatjoin,,59375,no name,38-115,645937.5532,198005.2688,152094859,1/6/07,,,4.05E+12,390,39004,94859,grand
54922,grand94843,spatjoin,,59249,no name,38-240,615113.1175,198868.0054,152094843,1/6/07,,,4.05E+12,390,39004,94843,grand
54923,grand94887,spatjoin,Tims Lake,59972,Tims Lake,38-129,646786.5141,193859.8512,152094887,1/6/07,1614874,Tims Lake,4.05E+12,390,39004,94887,grand
54924,grand94865,spatjoin,Locker Lake,59508,Locker Lake,38-118,651910.8575,197265.444,152094865,1/6/07,630854,Locker Lake,4.05E+12,390,39004,94865,grand
54926,grand94858,spatjoin,Pond Lily Lake,59422,Pond Lily Lake,38-119,652872.0906,197690.8219,152094858,1/6/07,635219,Pond Lily Lake,4.05E+12,390,39004,94858,grand
54927,grand94852,spatjoin,Schoolhouse Lake,59340,Schoolhouse Lake,38-111,647203.3884,198447.3144,152094852,1/6/07,,,4.05E+12,390,39004,94852,grand
54930,grand94855,spatjoin,,59363,South Lake,38-233,622157.0356,198191.6072,152094855,1/6/07,,,4.05E+12,390,39004,94855,grand
54934,grand94826,spatjoin,Portage Lake,58864,Portage Lake,38-25,645080.7208,200169.3406,152094826,1/6/07,,,4.05E+12,390,39004,94826,grand
54935,grand94842,spatjoin,,59214,no name,38-640,650274.0066,198894.4113,152094842,1/6/07,,,4.05E+12,390,39004,94842,grand
54936,grand94825,spatjoin,Spring Lake,58885,Spring Lake,38-30,651467.4007,200794.5573,152094825,1/6/07,638573,Spring Lake,4.05E+12,390,39004,94825,grand
54937,grand94849,spatjoin,,59307,North Lake,38-234,622370.7767,198568.3171,152094849,1/6/07,,,4.05E+12,390,39004,94849,grand
54941,grand94881,spatjoin,Kryst Pond,59846,Kryst Pond,38-154,635712.9372,195141.5363,152094881,1/6/07,629883,Kryst Pond,4.05E+12,390,39004,94881,grand
54944,grand94811,spatjoin,,58697,no name,38-21,653581.0103,201908.4832,152094811,1/6/07,,,4.05E+12,390,39004,94811,grand
54945,grand94886,spatjoin,Goose Lake,60001,Goose Lake,38-127,643657.0664,193755.8606,152094886,1/6/07,,,4.05E+12,390,39004,94886,grand
54946,grand94853,spatjoin,,59355,no name,38-265,614669.3751,198223.1496,152094853,1/6/07,,,4.05E+12,390,39004,94853,grand
54947,grand94827,spatjoin,,58908,no name,38-33,653069.4402,200596.3197,152094827,1/6/07,,,4.05E+12,390,39004,94827,grand
54949,grand94856,spatjoin,,59390,no name,38-648,645328.1086,197968.8111,152094856,1/6/07,,,4.05E+12,390,39004,94856,grand
54953,grand94877,spatjoin,Smith Lake,59756,Smith Lake,38-150,639922.1044,195778.3511,152094877,1/6/07,638158,Smith Lake,4.05E+12,390,39004,94877,grand
54954,grand94884,spatjoin,O'Leary Pond,59930,O'Leary Pond,38-156,636267.0879,194692.0776,152094884,1/6/07,633789,O'Leary Pond,4.05E+12,390,39004,94884,grand
54958,grand94857,spatjoin,Saint John Lake,59380,Saint John Lake,38-146,639210.6742,198029.0525,152094857,1/6/07,,,4.05E+12,390,39004,94857,grand
54959,grand94809,spatjoin,,58659,no name,38-20,653252.7667,202163.0597,152094809,1/6/07,,,4.05E+12,390,39004,94809,grand
54963,grand94874,spatjoin,Notten Lake,59661,Notten Lake,38-120,653929.2389,196226.7462,152094874,1/6/07,633770,Notten Lake,4.05E+12,390,39004,94874,grand
54965,grand94868,spatjoin,Lehman Lake,59572,Lehman Lake,81-165,654842.5931,196867.7763,152094868,1/6/07,630285,Lehman Lake,4.05E+12,390,39004,94868,grand
55467,No WB,Checked,,60407,no name,69-366,542215.7697,191795.6408,,,,,,,,,
55559,No WB,Checked,Bryant Pond,60552,Bryant Pond,39-210,534777.4967,190909.0646,,,,,,,,,
55560,kazoo18405,Checked,,60553,no name,13-580,591554.8728,191015.1441,,,,,,,,,
55648,,,Almean Pond #4,60678,,80-347,514062.5067,190330.116,,,,,,,,,
55667,No WB,Checked,,60708,no name,81-409,655298.6663,189963.0351,,,,,,,,,
55670,,,Wyman Lake,60711,Wyman Lake,39-228,522195.4083,190121.5856,,,,,,,,,
55925,StlngPond,Checked,,61091,no name,81-379,695820.3712,187915.3047,,,,,,,,,
55983,,,,61173,no name,38-653,636528.351,187553.288,,,,,,,,,
56095,,,No Name,61336,No Name,82-255,735611.2198,186942.1205,,,,,,,,,
56217,,,No Name,61509,No Name,82-207,735520.4457,186231.416,,,,,,,,,
56378,grand94969,Checked,Sharp Lake,61752,Sharp Lake,38-381,632306.2124,185084.3282,152094969,,,,,,,,
56436,River,Checked,,61831,no name,82-247,730380.5242,184489.776,,,,,,,,,
56468,huron34302,spatjoin,,61318,no name,81-387,700034.7843,186925.2713,145334302,2/4/06,,,4.09001E+12,390,39004,34302,huron
56469,raisn73773,spatjoin,,61312,no name,81-396,683087.5684,186911.7473,151873773,12/26/06,,,4.1E+12,390,39004,73773,raisn
56472,huron34284,spatjoin,,60666,no name,81-264,701999.6168,190135.366,145334284,2/4/06,,,4.09001E+12,390,39004,34284,huron
56475,huron34307,spatjoin,,61480,no name,81-384,701333.0185,186019.8915,145334307,2/4/06,,,4.09001E+12,390,39004,34307,huron
56476,huron34311,spatjoin,,61521,no name,81-393,700697.7139,186075.3884,145334311,2/4/06,,,4.09001E+12,390,39004,34311,huron
56487,raisn73788,spatjoin,Bessey Lake,62036,Bessey Lake,38-327,651125.7368,183634.458,151873788,12/26/06,621190,Bessey Lake,4.1E+12,390,39004,73788,raisn
56488,huron34296,spatjoin,,61035,no name,81-381,657050.3889,188063.8846,145334296,2/4/06,,,4.09001E+12,390,39004,34296,huron
56492,detrt86942,spatjoin,,60545,no name,82-239,711596.3015,190962.0415,149286942,6/22/06,,,4.09E+12,390,39004,86942,detrt
56496,huron34308,spatjoin,,61500,no name,81-391,700433.211,186096.5523,145334308,2/4/06,,,4.09001E+12,390,39004,34308,huron
56498,huron34309,spatjoin,Pleasant Lake,61498,Pleasant Lake,81-248,668892.2515,185729.0472,145334309,2/4/06,635099,Pleasant Lake,4.09001E+12,390,39004,34309,huron
56501,raisn73777,spatjoin,Birkle Lake,61590,Birkle Lake,81-254,677645.2742,185923.0786,151873777,12/26/06,621443,Birkle Lake,4.1E+12,390,39004,73777,raisn
56503,raisn73778,spatjoin,Arnold Lake,61625,Arnold Lake,81-253,676048.6675,185623.0837,151873778,12/26/06,620239,Arnold Lake,4.1E+12,390,39004,73778,raisn
56515,oston25607,spatjoin,,61772,no name,81-395,701391.2117,185139.0383,149425607,7/5/06,,,4.1E+12,390,39004,25607,oston
56516,huron34282,spatjoin,,60582,no name,81-263,701091.6908,190820.6654,145334282,2/4/06,,,4.09001E+12,390,39004,34282,huron
56517,huron34288,spatjoin,,60864,no name,81-408,689924.761,189133.5961,145334288,2/4/06,,,4.09001E+12,390,39004,34288,huron
56518,huron34289,spatjoin,,60884,Tisch Lake,81-226,655026.6681,189084.5395,145334289,2/4/06,1614883,Tisch Lake,4.09001E+12,390,39004,34289,huron
56519,huron34300,spatjoin,Belleville Lake,60961,Belleville Lake,82-157,706435.8104,187676.3081,145334300,2/4/06,621060,Belleville Lake,4.09001E+12,390,39004,34300,huron
56521,huron34314,spatjoin,,61617,no name,81-394,700177.3745,185800.6885,145334314,2/4/06,,,4.09001E+12,390,39004,34314,huron
56523,huron34261,spatjoin,Fisk Lake,60314,Fisk Lake,81-167,659006.0439,192549.3156,145334261,2/4/06,626089,Fisk Lake,4.09001E+12,390,39004,34261,huron
56524,huron34315,spatjoin,,61654,no name,81-380,700755.2767,185608.5625,145334315,2/4/06,,,4.09001E+12,390,39004,34315,huron
56525,detrt86961,spatjoin,,61204,Texas Marsh Drain,82-236,720953.0063,187317.5962,149286961,6/22/06,,,4.09E+12,390,39004,86961,detrt
56527,huron34294,spatjoin,,60979,no name,82-250,711447.6585,188559.5975,145334294,2/4/06,,,4.09001E+12,390,39004,34294,huron
56530,huron34304,spatjoin,,61378,no name,81-389,699984.6765,186684.471,145334304,2/4/06,,,4.09001E+12,390,39004,34304,huron
56531,huron34310,spatjoin,,61512,no name,81-392,700592.4494,186094.3778,145334310,2/4/06,,,4.09001E+12,390,39004,34310,huron
56536,huron34306,spatjoin,,61473,no name,81-390,700101.5235,186293.7366,145334306,2/4/06,,,4.09001E+12,390,39004,34306,huron
56539,detrt86946,spatjoin,,60595,no name,82-245,727930.0199,190649.1144,149286946,6/22/06,,,4.09E+12,390,39004,86946,detrt
56541,huron34293,spatjoin,,60956,no name,81-407,690357.6324,188707.6533,145334293,2/4/06,,,4.09001E+12,390,39004,34293,huron
56543,huron34281,spatjoin,Goose Lake,60540,Goose Lake,81-168,654887.5756,191008.0285,145334281,2/4/06,626968,Goose Lake,4.09001E+12,390,39004,34281,huron
56547,huron34283,spatjoin,Mill Pond,60646,Mill Pond,81-80,657032.4246,190371.9098,145334283,2/4/06,632338,Mill Pond,4.09001E+12,390,39004,34283,huron
56549,huron34303,spatjoin,,61326,no name,81-388,699781.3695,186752.0363,145334303,2/4/06,,,4.09001E+12,390,39004,34303,huron
56550,huron34286,spatjoin,Ford Lake,60807,Ford Lake,81-266,698888.7102,188150.6512,145334286,2/4/06,626231,Ford Lake,4.09001E+12,390,39004,34286,huron
56552,huron34273,spatjoin,Sutton Lake,60408,Sutton Lake,81-176.1,669832.4196,191690.8644,145334273,2/4/06,639132,Sutton Lake,4.09001E+12,390,39004,34273,huron
56553,detrt86938,spatjoin,,60543,no name,82-246,716104.9659,191050.8204,149286938,6/22/06,,,4.09E+12,390,39004,86938,detrt
56555,detrt86935,spatjoin,,60487,no name,82-237,716660.3499,191333.4077,149286935,6/22/06,,,4.09E+12,390,39004,86935,detrt
56560,stjom35789,spatjoin,McGinnis Lake,61006,McGinnis Lake,39-190,553255.6134,188422.6295,155635789,5/13/07,631899,McGinnis Lake,4.05E+12,390,39009,35789,stjom
56563,stjom35930,spatjoin,,61600,no name,80-229,501126.5785,185816.0878,155635930,5/13/07,,,4.05E+12,390,39009,35930,stjom
56565,stjom35933,spatjoin,Sassafras Lake,61169,Sassafras Lake,80-251,484723.1404,187518.2892,155635933,5/13/07,637264,Sassafras Lake,4.05E+12,390,39004,35933,stjom
56573,stjom35915,spatjoin,Rush Lake,60998,Rush Lake,80-194,482816.1758,188012.8581,155635915,5/13/07,636389,Rush Lake,4.05E+12,390,39009,35915,stjom
56581,stjom36099,spatjoin,,61992,no name,11-183,469402.2446,183805.9113,155636099,5/13/07,,,4.05E+12,390,39004,36099,stjom
56582,stjom35847,spatjoin,,61053,Mud Lake,80-326,513896.2425,188191.7018,155635847,5/13/07,,,4.05E+12,390,39009,35847,stjom
56587,stjom35799,spatjoin,Simmons Lake,60344,Simmons Lake,80-171,507493.0724,192281.5305,155635799,5/13/07,637973,Simmons Lake,4.05E+12,390,39004,35799,stjom
56588,stjom35800,spatjoin,Pout Lake,61874,Pout Lake,13-451,580447.4521,184684.494,155635800,5/13/07,635363,Pout Lake,4.05E+12,390,39004,35800,stjom
56593,stjom35843,spatjoin,Mud Lake,60523,Mud Lake,80-193,487714.4183,191202.2458,155635843,5/13/07,632908,Mud Lake,4.05E+12,390,39009,35843,stjom
56597,stjom36047,spatjoin,Paw Paw Lake,61736,Paw Paw Lake,3-Nov,477631.8606,184154.1331,155636047,5/13/07,634489,Paw Paw Lake,4.05E+12,390,39009,36047,stjom
56605,stjom35829,spatjoin,Le Ferre Lake,61623,Le Ferre Lake,39-232,551607.7264,185675.5003,155635829,5/13/07,630236,Le Ferre Lake,4.05E+12,390,39004,35829,stjom
56609,stjom35835,spatjoin,Lime Lake,60876,Lime Lake,80-154,513593.6067,188897.4636,155635835,5/13/07,630430,Lime Lake,4.05E+12,390,39009,35835,stjom
56612,stjom35838,spatjoin,,61032,no name,80-324,517983.3509,188219.472,155635838,5/13/07,,,4.05E+12,390,39004,35838,stjom
56613,stjom35839,spatjoin,Fisk Lake,60675,Fisk Lake,80-180,497588.3069,190185.6629,155635839,5/13/07,626088,Fisk Lake,4.05E+12,390,39009,35839,stjom
56618,stjom35910,spatjoin,Nelson Lake,61278,Nelson Lake,80-237,497872.1306,187160.0924,155635910,5/13/07,633283,Nelson Lake,4.05E+12,390,39004,35910,stjom
56620,stjom35855,spatjoin,Duck Lake,60683,Duck Lake,80-192,488639.2219,190100.2696,155635855,5/13/07,624925,Duck Lake,4.05E+12,390,39009,35855,stjom
56624,stjom35946,spatjoin,Mud Lake,62012,Mud Lake,80-216,512071.3485,183858.7755,155635946,5/13/07,632905,Mud Lake,4.05E+12,390,39004,35946,stjom
56635,stjom35853,spatjoin,Paw Paw Trout Ranch,61067,Paw Paw Trout Ranch,80-221,509274.0326,188161.9782,155635853,5/13/07,,,4.05E+12,390,39004,35853,stjom
56642,stjom35818,spatjoin,Almena Pond #3,60682,,80-346,514188.0363,190237.4579,155635818,5/13/07,,,4.05E+12,390,39004,35818,stjom
56643,stjom35819,spatjoin,Almena Pond #5,60699,,80-348,514343.5597,190137.5088,155635819,5/13/07,,,4.05E+12,390,39004,35819,stjom
56644,stjom35820,spatjoin,Almena Pond #2,60704,,80-345,514492.0121,190091.3024,155635820,5/13/07,,,4.05E+12,390,39004,35820,stjom
56646,stjom35822,spatjoin,Almena Pond #1,60719,,80-344,514598.4385,190027.1439,155635822,5/13/07,,,4.05E+12,390,39004,35822,stjom
56648,stjom35897,spatjoin,Ackley Lake,61310,Ackley Lake,80-209,509871.0967,186775.9066,155635897,5/13/07,619805,Ackley Lake,4.05E+12,390,39004,35897,stjom
56652,stjom35904,spatjoin,Long Lake,61987,Long Lake,39-244,539342.7117,182777.5608,155635904,5/13/07,630921,Long Lake,4.05E+12,390,39009,35904,stjom
56653,stjom35970,spatjoin,,62086,sewage disposal pond,80-321,506497.6385,183546.4576,155635970,5/13/07,,,4.05E+12,436,43612,35970,stjom
56656,stjom35976,spatjoin,Lake Cora,62002,"Cora, Lake",80-232,501313.2432,183590.202,155635976,5/13/07,623815,Lake Cora,4.05E+12,390,39009,35976,stjom
56657,stjom35979,spatjoin,Hall Lake,61820,Hall Lake,80-241,491625.9698,184842.4061,155635979,5/13/07,627644,Hall Lake,4.05E+12,390,39004,35979,stjom
